id,SPLIT
3141219-X,4
3141214-0,1
3141212-7,2
3141147-X,2
3106214-5,2
3106211-X,4
3106209-1,1
3110979-6,4
3110980-2,0
3109193-X,3
3110133-8,4
3247868-2,4
3104414-1,0
3104417-7,4
3105608-1,1
3105609-3,0
3105610-X,2
3107467-X,2
3107001-4,1
3108471-8,2
3108090-3,1
3134862-5,2
3135078-9,0
3136218-8,3
3136391-1,0
3136438-2,3
3136310-8,4
3131079-5,1
3131722-0,1
3132572-1,4
3134300-2,4
3160799-1,1
3160795-4,2
3160793-0,2
3143753-5,1
3160928-X,2
3160917-5,4
3147367-2,4
3147785-2,0
3149288-8,3
3152427-6,0
3152203-4,0
3152204-6,2
3152205-8,3
3152253-8,2
3153459-4,0
3153665-9,2
3229953-4,0
3224653-9,1
3224688-6,1
3225637-7,4
3225958-8,3
3220235-3,0
3124020-2,2
3123478-2,4
3126994-2,2
3126985-1,2
3126989-9,2
3118377-6,1
3118381-8,0
3118368-5,4
3118371-5,0
3118374-0,1
3118363-6,0
3118366-1,3
3117156-3,4
3117448-8,1
3117454-3,2
3117442-7,3
3117445-2,4
3117372-0,4
3120384-4,1
3120500-4,4
3228987-3,2
3228991-5,4
4043506-X,1
4043509-5,1
4061067-6,3
4059753-7,0
4059732-X,1
4059839-7,3
4059892-0,3
4059888-9,3
4059840-3,2
4059570-8,2
4044821-6,0
4046623-3,4
4046619-1,4
4046229-6,0
4046231-4,1
4046075-3,0
4038434-X,4
4038321-7,2
4038317-5,3
4057062-3,2
4055628-8,0
4055087-5,0
4055054-1,3
4055142-X,3
4055256-4,2
4055262-X,3
4055317-X,4
4057767-4,2
4057931-4,4
4057274-9,4
4057582-1,3
4053336-0,0
4050554-2,1
4050899-6,1
4054010-7,4
4069049-5,4
4069048-3,4
4069047-1,0
4069046-X,3
4068060-8,2
4068045-1,3
4067974-2,3
4067933-X,1
4068324-8,3
4068132-8,4
4067553-7,0
4067454-4,3
4067329-0,4
4048703-5,0
4046956-0,0
4052790-8,0
4052842-2,3
4051041-8,0
4051934-1,1
4067327-7,3
4067324-1,0
4026873-2,2
4017374-6,2
4018046-4,4
4016588-9,2
4015097-0,3
4022109-7,3
4020419-0,2
4020881-3,4
4062742-X,1
4062548-1,2
4062511-0,0
4062134-3,1
4062132-X,4
4062157-4,1
4061232-8,0
4018279-7,3
4022647-7,1
4022318-7,4
4029228-X,3
4029223-0,4
4028619-0,3
4025029-7,1
4024765-6,1
4024790-5,4
4024483-4,3
4024529-3,0
4024528-1,4
4024200-8,4
4024056-3,1
4016571-3,3
4015303-2,4
4015889-8,3
4016041-2,2
4016036-9,2
4066610-9,0
4065870-8,0
4065869-1,0
4080640-2,0
4082506-0,0
4082054-8,4
4086765-X,0
4087123-4,3
4084304-0,1
4084243-5,1
4080244-1,4
4079037-0,2
4077606-5,4
4077605-3,1
4077597-7,0
4077746-0,3
4013545-3,1
4010777-5,3
4000771-2,1
3997787-9,3
3998572-4,1
3998903-5,2
3998736-X,1
3999602-6,2
3999451-9,2
4003901-1,2
4004680-4,2
4004687-7,4
4004984-5,2
4005007-4,3
4005190-0,0
4005487-4,0
4002019-1,3
4002461-9,1
4003530-X,3
4044716-8,0
4044714-4,1
4044321-3,4
4044198-6,1
4044196-2,2
4044206-2,4
4044036-1,1
4043919-6,3
4045639-0,0
4039252-9,2
4040206-7,0
4039864-2,2
4039950-7,4
4041296-8,4
4064069-9,3
4071235-5,2
4071234-3,1
4071237-9,2
4071236-7,2
4071239-2,4
4071241-0,3
4071243-4,1
4071246-X,3
4071368-3,0
4071364-6,1
4071366-X,1
4071367-1,4
4071396-8,2
4069984-8,1
4069986-1,0
4069943-5,0
4069779-5,3
4054482-8,1
4054512-3,3
4054351-3,3
4054359-8,1
4055028-0,3
4050090-3,2
4054892-9,0
4054893-0,0
4054865-6,4
4133611-1,1
4133723-2,0
4139389-X,2
4139386-4,0
4139472-9,0
4139490-0,1
4130981-5,4
4130982-7,2
4101361-3,2
4100594-X,0
4138587-9,2
4138591-0,4
4076943-8,1
4075613-X,1
4076101-7,2
4076100-5,3
4076436-8,2
4076386-7,1
4075369-0,2
4075224-6,2
4075225-8,0
4075226-X,4
4075222-2,1
4073578-8,2
4073676-9,4
4074268-8,3
4074446-8,4
4072803-7,2
4072658-0,4
4072570-7,0
4101902-6,3
4101837-9,0
4101758-1,3
4101620-4,4
3983046-7,0
3982536-0,1
3982542-6,1
3982648-1,0
3982645-6,2
3982644-4,4
3984761-1,3
3984261-9,2
3365984-1,3
3365986-5,3
3417870-6,3
3417756-7,0
3421525-1,3
3421521-4,4
3421523-8,0
3421581-0,2
3371596-6,0
3418852-0,2
3398558-7,2
3398300-X,1
3399657-6,4
3399654-0,2
3413289-2,2
3413303-4,1
3272788-7,4
3272786-3,0
3272787-5,2
3272653-5,1
3275344-X,4
3275348-7,4
3275341-4,3
3274965-8,1
3274347-9,0
3269558-2,4
3269491-6,1
3268140-0,2
3276533-0,4
3276519-6,3
3275864-8,0
3341914-3,3
3338362-9,0
3338343-5,2
3338243-0,3
3338245-4,1
3312292-0,4
3311211-0,3
3310455-1,0
3310452-6,1
3310015-2,1
3310014-0,3
3310013-9,4
3310012-7,3
3310047-4,0
3316867-4,2
3316793-0,2
3316738-3,3
3316053-8,1
3316047-2,3
3307433-5,1
3307285-3,0
3308199-5,2
3308332-5,3
3303201-9,1
3303825-9,3
3304730-4,3
3304731-6,4
3305182-0,2
3328621-8,1
3328593-6,1
3328689-9,4
3329551-8,3
3326498-8,3
3327655-7,1
3333740-6,0
3330930-3,4
3373452-6,3
3373456-3,4
3408997-3,0
3414429-1,4
3422577-5,3
3423722-8,2
3297045-4,4
3301679-8,4
3301922-5,3
3301907-9,1
3301916-X,0
3302735-0,1
3302743-X,4
3302741-6,1
3302739-8,0
3302736-2,0
3302737-4,4
3298006-1,4
3297588-3,2
3298969-4,1
3298833-0,3
3299210-9,2
3298429-0,0
3299874-X,4
3306645-4,3
3256907-4,3
3256904-9,2
3256901-3,4
3256873-1,1
3256867-6,1
3256866-4,3
3256869-X,3
3256889-5,1
3256891-3,1
3256880-9,1
3256882-2,1
3256883-4,2
3256525-8,2
3256493-9,1
3256494-0,2
3256490-3,1
3256500-3,3
3256502-7,0
3256497-6,4
3256505-2,2
3254986-1,0
3255189-7,4
3255190-3,4
3255191-5,2
3255199-X,3
3255221-0,2
3255231-3,0
3255118-6,3
3255113-7,2
3255114-9,4
3255129-0,4
3255148-4,1
3255149-6,3
3255146-0,4
3255165-4,2
3255163-0,1
3255082-X,0
3255081-8,2
3255086-7,3
3255078-8,4
3255076-4,3
3255077-6,1
3255099-5,0
3255986-8,2
3252989-4,3
3253000-1,3
3252992-4,0
3261075-9,3
3260056-9,1
3260055-7,4
3260054-5,3
3260053-3,3
3260101-0,2
3259430-6,2
3323773-8,0
3323580-6,0
3322340-X,1
3322586-0,1
3321512-8,4
3321464-0,4
3325106-X,3
3325880-2,2
3325886-3,4
3324175-0,0
3324671-6,2
3322912-2,4
3322922-5,0
3372705-5,0
3372927-3,0
3372916-9,2
3372919-4,2
3372901-7,1
3360687-1,2
3360905-X,3
3360239-3,0
3360692-5,2
3360690-1,2
3347913-X,2
3348451-0,0
3391598-3,0
3391603-4,0
3437350-1,3
3426914-7,3
3426912-3,0
3426052-3,3
3432181-0,2
3430188-0,4
3428557-8,4
3018215-6,4
3017405-6,0
3017568-2,2
3016801-0,3
3016410-3,1
3016530-3,0
3016528-5,4
3015837-3,1
3015778-1,0
3039664-6,2
3040714-1,4
3038579-7,1
3038555-4,2
3038556-6,3
3036041-9,3
3036674-X,4
3036681-7,3
3036687-8,4
3036697-0,1
3034711-X,1
3031333-1,3
3031332-X,1
3031335-5,3
3031334-3,2
3031329-X,4
3031331-8,0
3031330-6,0
3088114-2,4
3084737-5,1
3084880-0,0
3094722-5,3
3094720-1,0
3094339-2,4
3093569-3,0
3093567-X,3
3083403-X,1
3082495-1,0
3082493-8,3
3081454-2,4
3080281-X,4
3081140-9,1
3081137-9,3
3087756-8,3
3097005-2,1
3097006-4,1
3097350-0,1
3097797-2,3
3097798-4,2
3004128-2,3
3004185-3,3
3004188-9,0
3004178-6,0
3004181-6,4
3002516-1,3
3009280-0,0
3009284-8,2
3009279-4,1
3012172-4,0
3012175-X,3
3012169-4,0
3005599-8,3
3005598-6,1
3005597-4,4
3005594-9,2
3005592-5,3
3005600-1,0
3005601-3,3
3005546-9,4
3006254-0,4
3000302-X,3
3000305-5,2
3002155-2,4
3000576-5,0
3000577-7,4
3000579-0,1
3000573-X,3
3079621-7,4
3079916-7,1
3061459-8,4
3061457-4,0
3061462-8,3
3061463-X,0
3061465-3,4
3060261-0,3
3060258-0,0
3074234-5,4
3070685-3,4
3070683-X,2
3070557-4,1
3071618-6,0
3065931-6,3
3065933-X,2
1000000735-8,0
1000000517-7,1
1000000518-9,4
1000001780-9,3
1000001859-1,4
1000001429-5,3
3041499-5,1
1000001532-X,2
3041531-9,2
3041505-8,4
3041518-6,2
3050711-8,4
3050707-6,0
3050717-9,4
3050713-1,0
3050715-5,1
3050693-9,4
3050689-7,0
3050691-5,0
3050697-6,3
3050727-1,3
3050722-2,3
3050720-9,4
3050735-0,4
3050731-3,4
3030573-5,0
3030575-9,3
3030570-X,3
3030571-1,4
3029494-3,3
3027232-1,1
3027230-8,2
3024092-X,0
3024089-X,2
3024109-2,0
3024111-0,2
3022468-8,0
3021887-3,1
3022044-7,4
3022045-9,2
3022042-3,1
3020729-X,3
3020725-2,1
3020723-9,4
3020713-6,2
3020712-4,3
3020715-X,3
3020714-8,1
3020709-4,2
3020711-2,1
3020710-0,2
3088500-0,1
3088499-7,2
3071550-8,0
3071988-9,3
3071817-3,0
3064639-0,3
3065635-X,2
3067281-0,4
3092392-3,4
3092388-1,3
3092386-8,0
3091129-1,3
3091096-0,1
3090141-6,2
3100610-8,4
3088138-5,2
3057088-2,1
3057089-4,1
3057087-0,2
3057086-9,1
3057085-7,4
3057084-5,0
3060173-2,1
3060584-5,4
3057345-X,1
3056162-4,0
3056151-X,3
3056159-4,0
3056156-9,1
3056157-0,3
3056154-5,1
3059246-X,3
3073334-3,4
3073332-X,1
3073333-1,0
3073330-6,3
3073110-1,3
3144882-2,0
3144839-1,3
3144846-9,4
3144844-5,1
3144852-4,3
3144850-0,4
3144848-2,1
3068901-7,0
3068902-9,2
3068896-6,0
3068899-1,2
3068898-X,4
3064988-6,2
3067091-4,2
3030201-9,0
3030577-2,2
3030578-4,4
4227477-9,2
4227310-5,1
4234625-3,0
4238044-5,0
4237907-4,2
4236967-4,0
4236969-8,3
4236573-1,0
4236571-8,1
4236337-9,0
4236088-0,4
4246552-6,1
4246709-4,4
4247097-X,3
4247218-9,2
4243907-0,3
4258253-9,3
4258255-2,2
4255952-X,1
4235990-3,4
4235988-5,1
4235989-7,2
4235987-3,3
4208177-8,1
4206910-2,3
4206904-7,1
4219707-4,0
4220846-2,0
4220755-9,0
4210690-4,4
4211003-4,3
4211270-7,3
4211263-X,3
4216017-6,4
4217092-5,0
4217448-0,0
4218074-X,1
4218708-X,3
4218712-1,0
4218735-2,3
4219571-3,4
4213346-7,1
4214659-5,4
4214657-1,1
4215041-7,1
4215807-3,4
4215664-5,4
4261563-2,2
4261567-X,3
4261565-6,2
4261564-4,0
4261568-1,2
4261652-2,1
4261199-3,3
4261203-2,3
4261206-8,4
4261208-1,0
4261212-3,4
4261357-8,2
4261344-X,1
4261345-1,0
4261346-3,3
4203797-9,2
4206234-3,1
4206225-2,4
4205641-2,0
4205187-1,3
4205191-3,3
4205189-5,2
4224263-0,3
4225356-4,0
4262256-8,4
4243368-1,3
4242843-3,1
4232130-1,0
4238913-6,0
4238616-8,3
4244829-1,2
4244828-X,3
4245417-3,4
4245419-7,2
4245364-7,2
4248453-6,3
4248381-6,4
4248900-X,3
4249198-9,4
4249185-0,0
4249200-4,0
4249374-5,0
4254211-9,3
4254278-8,4
4251832-4,1
4199914-X,0
4199915-1,3
4199916-3,0
4199907-2,1
4199911-4,4
4199903-5,4
4200050-4,1
4200048-6,1
4199192-1,1
4201785-X,4
4140942-8,1
4204465-X,3
4203509-9,3
4202626-7,3
4205394-8,3
4145143-5,2
4143105-5,3
4143468-0,2
4157860-1,4
4157863-7,4
4159367-4,2
4239877-1,0
4239368-8,1
4239619-X,1
4246386-2,4
4246034-1,1
4230481-8,3
4242141-8,3
4242139-X,3
4242137-6,3
4242004-8,1
4241158-7,4
4240613-3,4
4240520-6,4
4240740-0,0
4234847-1,3
4235134-8,4
4233840-2,0
4234154-7,1
4232818-2,3
4251725-2,1
4251723-9,1
4257718-3,2
4199759-0,0
4255670-8,0
4252660-6,4
4252622-9,0
4252609-6,1
4251985-8,1
4210663-1,0
4209879-X,1
4209786-2,2
4155452-1,4
4156592-3,1
4152857-X,4
4152866-0,1
4153783-2,4
4159593-4,4
4159576-4,4
4160560-5,2
4157459-7,4
4148588-2,3
4152040-8,2
4145202-7,4
4150456-7,0
4150486-5,0
4156199-8,1
3215197-9,4
3963073-6,0
3963078-5,3
3963079-7,3
3963080-3,3
3945073-5,4
3945965-7,4
3943112-9,4
3943858-2,0
3943823-5,0
3943489-4,4
3944345-8,2
3944005-3,1
3946677-6,2
3946871-4,0
3947348-2,2
3947734-0,0
3947771-6,4
3944633-5,3
3948738-4,1
3948740-2,1
3961281-1,4
3960149-4,3
3993492-3,2
3993493-5,4
3992473-3,0
3988035-4,3
3982624-9,1
4008629-X,1
4006074-4,1
4006923-X,0
4012096-X,0
4012312-4,3
4012306-9,1
4012309-4,4
4012427-0,0
4012428-2,0
4013756-7,0
4013426-5,4
3942259-0,3
3894021-5,4
3893387-X,3
3893429-1,1
3933460-0,1
3937200-0,3
3937136-5,3
3938266-4,0
3938164-6,3
3932821-3,3
3934088-9,3
3937540-5,3
3934996-9,3
3934963-5,0
3934644-8,0
3935924-2,4
3956625-0,0
3956526-8,1
3956184-2,0
3956161-1,0
3955337-7,4
3955637-0,4
3954875-0,2
3953695-0,2
3954047-X,0
3954050-X,2
3954048-1,0
3954049-3,3
4032928-9,0
4036282-8,2
3972911-2,0
3972888-X,0
3972629-6,0
3972108-6,4
3965597-4,4
3969979-6,4
3969353-2,4
3970770-5,4
3975608-8,2
3975562-9,1
3976399-7,4
3976691-6,2
3976639-4,1
3976636-9,0
3976880-0,2
3974648-2,3
3974921-8,0
3987012-7,0
3986851-6,4
3986600-1,1
3985496-1,4
4034625-2,4
4035722-8,0
4035728-9,3
4035587-4,2
4035607-7,1
3995821-3,3
3995839-0,3
3995835-3,3
3995828-6,4
3995831-6,4
3995824-9,1
3989781-9,3
3993636-3,4
3993664-8,4
3993742-3,2
3997101-9,3
3979900-2,1
3979949-X,0
3980467-3,0
3980468-5,1
3981281-5,0
3981288-8,4
3977665-1,2
3977268-9,2
3978231-4,1
3978229-6,0
3978370-8,2
3978849-9,1
3965886-3,0
3967754-X,0
3967955-0,1
3967023-8,3
3967405-4,1
3968165-3,0
3971404-6,0
3939244-1,4
3940021-6,4
3870601-8,4
3868799-0,3
3869541-X,4
3869504-4,4
3869591-3,4
3871672-5,4
3873183-X,3
3876238-9,2
3876348-6,2
3876148-7,0
3877700-5,3
3880171-6,2
3879094-8,2
3942737-4,0
3894763-1,2
3894341-4,0
3895644-X,0
3895701-8,1
3940855-8,3
3940863-7,2
3820289-7,1
3820283-6,4
3820285-X,2
3820077-1,2
3820079-5,0
3823618-3,1
3824729-9,4
3828093-0,4
3828088-7,4
3753477-9,4
3753479-2,4
3753478-0,0
3753480-9,3
3753483-4,1
3753482-2,0
3753649-3,4
3753648-1,1
3756267-6,1
3756485-7,0
3756484-5,0
3756739-4,4
3756738-2,3
3756741-2,4
3756740-0,1
3756946-0,0
3758819-6,0
3758820-2,2
3850374-5,4
3858462-4,1
3841911-5,1
3627367-6,3
3627370-6,3
3627368-8,2
3627372-X,2
3617242-5,4
3611792-3,0
3612493-8,0
3610980-X,4
3610979-3,0
3709221-4,2
3709223-8,2
3709321-9,2
3709316-5,1
3709317-7,0
3709070-7,2
3714532-2,2
3711212-4,0
3694547-3,2
3694548-5,2
3703979-6,1
3703958-9,0
3703876-6,4
3707264-8,1
3707260-0,1
3708850-1,3
3707953-5,1
3704637-4,2
3704628-3,3
3694641-7,4
3697973-1,4
3697003-1,3
3740046-X,2
3741099-5,0
3741236-2,4
3737213-8,3
3738789-7,3
3739570-5,3
3739573-0,1
3742661-6,0
3743213-4,3
3657927-8,1
3642845-1,4
3642595-1,4
3643505-3,0
3640339-0,1
3640336-5,0
3666569-X,2
3666125-3,2
3664045-1,0
3731986-6,3
3732210-0,0
3721504-0,4
3728019-4,3
3728045-5,2
3727207-0,2
3727123-4,1
3725876-2,2
3724838-9,3
3724013-8,2
3723557-2,2
3713143-2,1
3712910-9,4
3712813-X,3
3691170-1,4
3691165-8,4
3662540-2,2
3661953-2,3
3661947-7,0
3690813-6,4
3693242-4,2
3692556-1,4
3692558-5,3
3692560-3,0
3692622-0,3
3688030-9,4
3688080-2,3
3653735-2,1
3653752-2,1
3654134-X,3
3654160-0,3
3653375-5,3
3653374-3,1
3653093-3,0
3652937-9,0
3652744-7,1
3652371-1,2
3652141-4,4
3645727-4,4
3649501-4,3
3659361-3,4
3660087-0,0
3660084-5,0
3660519-8,2
3603858-9,2
3600611-7,2
3602000-8,2
3640304-3,0
3656523-6,1
3681222-4,3
3680956-5,2
3682096-8,4
3681847-6,2
3675089-8,3
3676661-1,0
3670724-2,4
3670300-1,3
3676940-8,2
3671240-4,4
3673004-4,4
3687920-0,1
3687922-4,4
3687191-5,0
3683519-0,2
3683508-6,4
3689961-6,3
3689015-9,0
3689014-7,1
3530990-0,2
3531144-4,4
3527775-8,2
3528372-0,3
3527140-3,3
3527449-3,2
3529892-5,0
3529891-3,1
3524300-2,2
3524302-6,2
3550652-3,0
3563175-2,4
3563176-4,3
3560237-0,2
3580470-1,0
3580468-3,1
3581312-0,2
3582912-4,4
3594367-4,2
3597077-2,0
3597132-7,1
3551253-3,1
3551324-1,3
3551326-5,1
3557639-5,2
3557641-3,0
3549224-6,3
3548783-7,4
3539575-3,1
3545925-4,2
3572900-6,0
3570870-8,0
3570871-X,2
3571388-9,4
3567649-X,1
3568327-3,3
3577071-8,3
3560739-7,3
3565957-X,3
3565635-7,4
3565645-X,4
3615912-6,2
3615918-7,3
3614873-3,4
3614850-2,1
3614579-0,0
3614447-4,3
3614450-4,1
3619783-3,1
3619100-9,4
3619173-3,4
3619168-X,3
3605635-1,1
3605634-X,4
3605375-9,2
3605376-0,0
3605025-1,4
3575693-1,4
3575694-3,4
3575689-X,3
3575155-1,1
3586278-5,0
3536002-7,4
3532502-4,4
3532501-2,2
3532551-6,3
3631955-0,1
3622203-6,0
3623069-0,0
3623790-4,1
3623602-9,4
3623603-0,4
3587264-1,3
3587776-0,1
3586880-0,0
3589386-8,1
3513945-1,4
3506353-0,1
3509044-5,4
3509046-9,2
3509041-X,0
3508575-1,3
3554988-1,2
3555288-6,4
3555289-8,0
3474507-8,3
3475187-8,2
3477946-4,2
3478528-0,0
3478531-0,2
3478533-4,0
3478534-6,4
3478694-7,1
3479035-1,2
3479369-0,1
3475882-0,4
3454414-7,2
3454178-7,3
3455413-1,4
3455528-8,0
3452584-8,2
3452502-2,3
3452508-3,3
3449718-8,4
3450188-4,2
3482536-3,3
3476732-9,1
3476587-2,3
3436090-2,1
3439304-8,4
3437800-0,4
3436606-6,3
3436631-5,0
3479733-X,2
3520390-1,4
3520387-1,0
3520244-0,0
3516605-6,0
3518013-0,2
3518358-4,3
3517591-5,0
3510645-9,2
3510647-2,3
3516146-6,2
3517126-7,1
3511979-4,4
3522930-5,0
3522821-X,4
3471616-4,4
3471662-0,3
3461622-8,1
3461331-5,4
3461321-2,1
3484139-3,1
3485018-8,2
3484711-0,3
3505871-9,0
3505371-6,0
3505553-3,3
3497219-3,2
3456920-8,0
3456923-3,0
3456917-8,3
3441659-5,2
3441739-4,3
3447958-5,3
3447959-7,4
3465424-8,2
3469203-7,2
3467295-2,4
3445762-5,3
3445764-9,2
3445766-2,3
3378241-4,0
3376616-0,3
3391255-3,4
3386149-3,3
3390441-6,1
3389067-X,1
3389058-9,3
3388368-9,4
3451402-1,3
3496022-8,2
3496056-3,0
3496063-0,4
3496032-0,3
3496038-1,1
3495974-X,1
3496093-9,3
3496095-2,4
3496094-0,2
3496090-3,3
3496080-0,1
3496071-X,0
3496064-2,0
3496065-4,0
3496066-6,0
3496109-X,0
3496106-4,1
3496105-2,2
3496101-5,2
3496275-6,1
3496279-3,4
3496280-X,0
3496285-9,4
3496304-X,0
3496307-5,4
3496308-7,4
3496314-2,3
3496244-6,3
3496246-X,1
3496253-7,3
3496250-1,0
3496392-0,4
3496386-5,3
3489721-5,4
3486858-1,2
3503705-X,4
3503294-X,1
3501772-0,0
3405791-4,1
3403010-6,3
3403220-8,0
3399898-8,4
3382496-X,0
3382493-4,0
3381993-0,2
3347367-3,1
3344065-7,0
3353980-X,0
3007209-2,1
3006685-9,4
3010494-4,3
3070531-8,0
3070185-0,2
3070189-8,1
3070183-7,0
3070181-3,4
3070170-9,0
3070175-8,4
3070166-7,2
3011920-7,2
3014596-8,2
3014594-4,1
3001083-6,1
3190447-6,4
3190382-3,1
3186906-2,0
3186909-8,4
3186965-7,3
3186226-6,0
3182864-5,3
3182652-X,2
3183710-6,2
3183645-9,0
3183646-0,2
3183809-4,2
3183808-2,4
3183811-2,2
3183813-6,4
3179499-7,0
3179508-5,3
3179507-3,3
3180239-6,0
3179633-9,1
3195703-3,2
3194044-8,0
3199536-3,1
3199533-8,0
3199525-9,1
3199523-5,2
3199227-9,1
3199225-5,3
3189790-6,2
3189786-4,1
3182319-8,2
3182315-0,1
3182312-5,4
3182143-6,2
3240202-3,1
3295443-6,3
3242733-9,3
3242716-9,1
3237578-X,1
3236767-8,0
3239722-7,0
3239837-3,0
3239833-6,0
3238171-5,4
3234659-1,1
3234661-X,3
3234668-2,3
3293276-8,4
3293250-1,2
3293262-8,3
3293257-4,2
3241339-5,2
3293285-9,2
3293281-1,4
3295191-2,2
3295199-7,0
3240782-8,3
3240064-4,0
3281937-6,4
3285079-5,3
3285149-1,1
3285148-X,2
3288529-3,2
3288560-8,3
3288562-1,0
3288559-1,3
3288979-5,0
3289076-5,3
3288905-9,2
3270216-9,3
3269713-1,3
3275739-4,0
3265636-2,3
3245080-4,2
3245987-8,2
3248920-8,0
3248919-1,4
3249944-7,4
3246473-1,4
3265161-9,0
3265175-9,1
3265180-2,1
3265177-2,3
3265267-4,4
3263691-7,2
3264344-1,4
3262701-0,0
3223051-1,0
3223046-8,1
3219425-5,2
3230708-5,1
3208090-9,4
3208025-9,0
3208016-8,0
3208018-1,0
3208022-3,1
3206526-0,0
3210228-4,1
3210219-3,3
3196051-8,0
3195960-3,3
3195921-4,2
3204664-X,1
3204930-8,2
3203246-3,2
3177784-6,1
3178294-2,4
3178278-4,1
3178279-6,1
3177442-8,4
3212040-9,0
3212394-3,4
3028535-7,1
3012878-7,0
3015241-8,1
3015238-8,1
3499805-3,1
3498681-2,1
3491255-9,1
3491706-X,2
3490089-9,2
3490770-1,1
3496404-4,1
3496428-7,3
3496430-5,0
3496420-2,0
3496328-2,2
3496379-8,0
3496368-3,2
3496370-1,1
3496661-4,3
3496653-5,2
3495462-0,1
3495919-2,2
3491989-6,1
3490620-3,1
3490323-5,3
3490322-3,4
3490325-9,4
3518929-5,2
3860280-8,3
3856864-3,2
3858064-X,2
3855871-4,2
3863716-1,2
3861008-8,4
3861328-7,2
3861337-8,2
3861514-6,2
3861858-8,2
3847886-7,1
3846148-1,4
3883396-9,4
3883549-X,0
3883643-3,3
3884372-2,4
3884895-6,2
3884867-1,4
3884868-3,3
3885016-6,3
3886311-7,4
3890887-3,0
3890886-1,4
3886213-6,1
3447538-1,1
3447329-1,0
3447304-7,3
3448743-0,3
3445759-5,2
3445392-5,3
3445395-0,0
3462083-5,0
3458746-8,1
3458748-1,4
3458990-X,2
3458460-9,0
3457609-1,4
3457397-9,1
3460841-4,1
3887869-4,4
3870992-8,3
3874105-8,0
3874267-2,1
3869808-5,1
3868928-9,1
3869122-8,2
3869604-9,4
3869414-2,1
3869397-5,3
3867438-2,4
3867456-4,3
3854070-X,0
3854073-5,1
3853945-5,1
3850992-4,2
3852104-X,0
3864687-4,2
3865588-8,1
3865181-7,1
3865648-1,4
3863932-9,3
3849220-5,3
3849814-7,3
3849042-5,3
3858532-0,2
3858643-X,0
3919183-2,2
3919184-4,4
3919185-6,3
3919216-3,0
3919396-X,4
3929829-0,3
3929828-9,4
3915903-1,0
3917129-4,3
3917371-2,4
3926283-X,1
3929109-3,2
3901483-3,4
3902309-4,1
3902316-1,0
3902320-3,3
3906032-1,0
3906348-9,0
3900804-5,3
3900855-0,1
3900691-5,4
3901117-8,1
3901061-6,4
3904967-7,1
3905277-4,0
3904156-6,1
3910684-X,4
3910686-3,3
3910687-5,2
3910682-6,1
3910683-8,2
3910665-6,4
3910708-X,2
3910704-2,1
3910701-7,3
3910699-1,4
3910695-4,2
3910693-0,3
3910692-9,3
3910779-0,3
3910781-9,2
3910773-X,2
3910764-9,3
3910755-8,4
3910754-6,4
3910753-4,4
3910758-3,3
3910786-8,2
3910787-X,1
3910350-0,0
3910637-1,0
3910651-6,3
3910645-0,0
3910640-1,0
3908859-9,4
3908858-7,0
3908860-5,3
3908864-2,2
3908155-X,0
3873012-4,2
3873431-6,3
3876856-8,2
3876517-5,0
3876322-X,3
3875985-2,1
3875243-6,1
3878564-6,1
3880095-4,0
3879547-2,3
3878972-3,2
3882926-0,2
3881526-6,2
3915566-5,0
3913330-4,3
3912971-8,4
3898357-3,3
3898359-7,4
3897464-9,0
3898558-4,2
3939115-0,2
3939286-6,3
3939284-2,3
3939288-X,4
3921886-0,1
3921888-4,1
3923862-0,1
3924335-1,3
3924245-X,0
3925924-0,3
3931019-2,4
3930656-9,0
5244244-8,1
5228125-1,3
5228220-7,2
5244808-1,3
5244812-3,0
5242982-4,1
5227003-1,4
5226974-7,1
5249279-7,0
5249242-6,1
5249308-0,0
5232847-6,0
5232848-8,1
5248032-8,0
5232363-1,1
5232348-5,2
5232397-7,0
5213072-1,3
5213301-4,3
5262322-4,3
5262600-9,0
5214057-1,1
5214010-8,4
5213999-0,4
5216218-4,0
5215577-6,0
5215489-8,0
5216946-0,4
5265857-3,4
5266107-4,0
5287195-5,4
5286185-6,1
5284987-3,2
5284021-5,0
5290289-1,2
5289784-0,2
5288064-7,0
5282896-7,2
5300526-2,4
5307018-5,3
5307065-3,1
5306432-1,3
5303008-7,2
5304216-1,3
5303379-1,1
5300316-0,3
5294534-8,2
5295157-7,2
5293976-4,0
5298769-X,1
5307674-1,0
5307518-8,0
5304428-7,0
5306313-3,1
5300194-X,0
5296306-7,4
5296309-2,3
5253675-1,4
5236857-4,0
5253288-1,3
5256894-3,1
5240175-8,2
5238872-3,3
5241040-2,0
5241058-X,4
5257775-1,3
5241204-8,3
5255738-3,1
5255839-X,1
5255984-9,3
5239480-0,1
5255374-9,4
5239608-2,3
5239730-0,0
5242069-0,2
5242102-6,3
5259065-X,0
5242542-5,3
5258339-6,0
5334837-1,2
5326480-5,2
5325839-X,0
5327481-3,0
5327483-7,3
5327482-5,4
5327484-9,3
5327487-4,1
5327486-2,2
5327473-4,4
5327472-2,3
5327475-8,3
5327477-1,3
5327476-X,3
5327464-3,3
5327465-5,2
5327466-7,1
5327467-9,4
5327468-0,3
5327469-2,3
5327470-9,1
5327471-0,4
5327457-6,4
5327458-8,3
5327460-6,3
5327461-8,4
5327463-1,4
5327451-5,1
5327450-3,3
5327452-7,0
5327600-9,0
5327601-0,4
5327602-2,0
5327603-4,4
